Snoring Range,Respiration Rate,Body Temperature,Limb Movment Rate,Blood Oxygen,Eye Movement,Number Of Hours Sleep,Heart Rate,Stress Level
82,18,96.84565121440134,13,85,71,4,72,3
90,24,97.95538018914479,12,86,69,3,75,3
88,19,86.64055935646562,13,87,99,5,70,3
78,26,85.61831667158901,13,87,61,2,74,3
80,29,94.04013482284124,12,85,94,2,77,3
83,25,98.86112170276546,11,87,90,3,75,3
80,26,94.36940557506313,14,89,63,2,72,3
85,24,86.50045169758901,15,86,91,2,70,3
79,28,87.26171972896698,14,87,102,2,74,3
82,23,90.93846973791501,10,89,91,5,77,3
71,21,85.9710648435054,12,89,64,4,71,3
71,25,97.51841135922476,16,87,92,5,73,3
92,23,87.67685084506103,14,89,82,5,73,3
90,21,86.56295994351767,10,85,103,5,79,3
78,28,94.69628907172925,13,88,101,5,72,3
89,24,85.53021408985464,14,88,86,4,74,3
79,18,96.45513260815294,10,85,71,4,77,3
89,20,91.8229234189569,11,89,101,5,79,3
92,21,90.43693571240654,16,86,103,3,72,3
88,28,96.08063579364249,15,85,95,2,79,3
71,29,87.26934291853124,13,85,77,3,77,3
71,18,97.83870263213183,13,88,64,2,78,3
88,17,95.42404426797947,11,88,61,2,75,3
82,19,91.24484569806008,11,89,72,4,71,3
81,22,90.52568645183236,11,88,78,5,75,3
80,18,98.26946015582521,15,85,97,4,75,3
74,23,89.12734350554305,13,88,80,4,72,3
89,21,87.21638707858217,13,88,73,2,78,3
80,18,88.63585682652398,14,85,96,5,73,3
77,27,96.54292954026072,16,85,98,2,76,3
72,17,98.63334362634606,14,85,104,5,72,3
73,20,94.39541499372747,12,89,83,4,74,3
75,27,98.0339217146812,14,87,98,4,70,3
78,18,92.49679141094022,16,85,69,4,71,3
77,16,89.2330806847618,13,85,80,5,75,3
76,19,94.90920539499453,12,87,75,5,72,3
86,20,98.64651078685947,12,85,73,3,74,3
74,23,90.95459159376216,15,85,93,3,78,3
72,24,87.14401607514576,12,89,92,2,77,3
77,22,95.31001610676108,12,85,87,3,72,3
77,25,97.23063529111606,15,89,61,3,78,3
92,22,98.20253554808744,13,89,104,3,73,3
83,18,97.30165413040075,10,88,63,5,72,3
93,22,97.36197135548598,16,88,85,4,73,3
81,25,94.03363985753764,13,88,83,5,74,3
85,28,91.65352834459502,12,87,103,4,71,3
89,26,87.43121184185632,14,88,68,5,77,3
81,17,95.89527988081726,10,88,62,3,75,3
70,19,97.72017991428201,16,85,81,2,71,3
86,23,91.04733742461545,15,89,90,2,73,3
79,25,97.45361521053393,12,88,92,5,72,3
70,19,97.98132986064539,14,85,94,4,70,3
72,29,95.65540524950501,10,85,69,3,71,3
74,18,91.25014836145304,16,87,103,4,75,3
77,18,96.53279899755182,13,88,99,4,79,3
87,25,85.24628360717392,12,87,67,5,73,3
72,22,98.78565797525451,14,87,62,3,78,3
91,23,91.53475200095316,13,87,94,5,70,3
85,21,96.41892455739901,11,88,61,3,75,3
93,20,92.64806330684875,12,85,98,5,78,3
92,22,97.11602703491893,14,85,85,2,70,3
85,17,94.66336866796067,15,85,74,4,75,3
87,24,95.16039536797848,16,89,93,5,74,3
75,29,85.40674786113088,13,89,96,3,78,3
79,16,93.09536748666024,14,86,98,2,73,3
86,26,93.58175827416312,15,89,101,4,71,3
93,20,89.41162687725809,15,87,100,2,77,3
87,22,94.58443483646698,15,85,65,2,71,3
76,28,93.26135989932855,10,85,104,2,79,3
87,25,86.34170731519532,14,86,98,3,73,3
94,27,87.49668540468814,10,87,73,3,79,3
77,18,85.2841663495225,10,87,99,4,73,3
92,29,98.9558702593017,11,89,72,4,78,3
84,19,95.98283172029018,16,89,97,5,71,3
86,27,88.1438892399092,14,88,80,5,78,3
81,29,97.89206707276665,13,89,78,3,70,3
83,19,90.11260629943034,12,89,84,3,71,3
85,20,98.24011567123708,10,86,65,4,71,3
70,29,88.34736221727523,15,85,95,5,74,3
77,22,86.61247408938486,15,87,79,2,79,3
84,23,98.82905761411827,10,87,64,4,74,3
81,26,95.53965316925375,14,86,77,2,71,3
82,18,97.20160765734776,12,85,85,5,75,3
87,20,91.86699637572066,10,85,101,2,75,3
76,21,90.50134352241184,12,89,60,4,70,3
75,26,89.68439984760217,12,85,76,4,70,3
78,23,87.91819228961488,11,85,90,3,74,3
84,24,93.34583043640426,15,88,99,4,76,3
70,23,90.57952801440017,15,86,100,5,74,3
83,24,94.53383697333774,10,86,72,4,76,3
83,16,89.47439586032864,13,87,97,2,79,3
71,21,92.9018897673626,14,87,98,4,71,3
79,17,86.43439980571532,15,87,70,3,78,3
83,16,93.5901195013946,15,85,69,4,78,3
72,24,88.57259520885101,10,85,97,4,74,3
82,19,97.43656986049717,13,88,74,3,77,3
72,17,85.69422541051183,16,89,88,4,70,3
77,19,85.22153804106085,13,88,65,4,78,3
94,26,95.80066575522505,14,86,80,3,78,3
82,17,98.99039840142146,11,85,80,4,79,3
80,26,89.46818256626867,14,89,69,4,79,3
84,16,98.05156290105461,15,89,86,2,76,3
79,18,95.700409532613,12,85,100,4,74,3
93,18,93.26468236336333,10,87,66,5,70,3
92,16,96.64351768040353,12,86,99,2,73,3
84,20,98.75413559565084,12,89,87,5,74,3
93,24,97.30481980284058,13,85,87,5,76,3
91,23,89.12762342543763,13,85,65,4,76,3
91,25,90.91045860255682,12,86,61,4,77,3
81,17,88.71393666865177,11,88,79,3,71,3
88,18,91.5186836343014,13,85,95,3,77,3
81,23,87.57728014642922,15,88,69,2,74,3
81,16,90.2046370885436,13,87,82,4,73,3
93,24,86.6052081437293,13,88,73,3,72,3
86,26,90.05919207605525,14,86,61,5,75,3
93,20,86.5320095019658,13,85,91,2,75,3
78,26,87.4750599879687,14,86,63,4,79,3
78,26,92.29657337172827,12,86,97,2,74,3
84,16,96.35243955867718,14,86,78,3,75,3
72,21,87.25730545721225,13,86,80,5,76,3
80,24,92.65544409068717,15,88,65,5,70,3
80,16,95.96850117205261,10,89,67,5,77,3
83,19,92.78113984883817,15,88,77,2,79,3
89,26,90.23517061747651,11,86,74,4,72,3
82,17,89.24305341332357,12,85,67,5,76,3
79,20,87.74177721385554,14,85,79,4,79,3
92,24,88.1204705486746,13,89,92,5,72,3
70,18,97.33754051061354,14,89,69,4,73,3
71,18,86.16021810906291,11,89,102,4,73,3
80,25,96.81585608506447,15,87,83,5,79,3
91,25,87.1234922707639,14,88,65,4,75,3
77,20,92.18023664866757,16,87,85,4,77,3
72,19,93.47237349852489,15,86,103,3,70,3
84,23,87.26382529002315,11,89,74,2,79,3
70,17,86.53043214658977,15,89,61,5,74,3
83,24,87.63416866237819,14,86,85,5,76,3
77,20,98.45905704759818,12,89,83,4,72,3
71,25,85.82348080110214,11,86,70,5,70,3
77,19,96.47995196368379,13,88,88,4,73,3
73,25,85.69530731314326,14,87,73,5,73,3
84,17,85.95965711857403,15,88,60,2,73,3
84,28,89.95293589720512,14,87,67,3,77,3
85,19,87.0931893327805,16,88,65,5,74,3
81,18,90.73240879947411,12,86,80,4,75,3
77,17,96.28598594819113,11,88,64,3,77,3
94,18,97.69148345185846,13,88,69,4,70,3
79,20,89.73295176642134,11,89,87,5,78,3
73,17,89.34228215343563,11,89,101,2,72,3
80,25,86.36065889764045,13,86,81,3,78,3
70,27,94.85658791851615,15,88,66,5,78,3
73,16,91.62425487971794,13,85,92,3,77,3
72,18,95.20774329543595,15,85,71,4,72,3
71,16,91.76998549547997,16,86,73,2,76,3
85,20,97.05464656138021,11,88,69,3,73,3
89,16,90.04224169639221,11,86,64,3,78,3
84,18,88.01088180191385,13,87,92,5,73,3
81,26,90.1484904426444,10,87,87,4,71,3
83,16,85.31379641013136,15,89,70,5,74,3
85,19,98.05065016995283,11,89,93,2,79,3
83,28,86.55885651269247,14,85,74,5,71,3
71,26,85.7534601830771,16,86,83,4,72,3
88,19,98.15272387482419,16,89,104,2,72,3
75,18,98.23726209636594,13,89,62,2,77,3
83,24,93.74929894595978,11,86,91,2,70,3
70,27,85.10252468682566,12,86,80,2,73,3
90,27,94.34156028618632,10,86,77,4,74,3
88,20,86.62660949962454,12,88,67,2,74,3
86,24,96.46552566209304,13,89,86,3,73,3
93,29,93.40835679296283,15,89,91,4,77,3
78,21,92.50599532103166,14,89,91,4,75,3
73,22,98.64950190732306,13,86,97,4,72,3
87,22,94.79695120208225,12,89,69,3,72,3
72,16,87.25248202324892,14,85,61,3,70,3
77,18,88.9641450138038,16,88,87,5,73,3
70,23,92.72353393116875,14,86,68,4,74,3
73,21,94.79341253205665,11,85,93,5,70,3
71,17,89.54487468618777,13,87,73,4,74,3
73,29,91.05059871700547,12,89,62,5,79,3
90,21,85.17346478895804,11,89,95,5,76,3
93,20,96.88820056591764,10,87,93,2,78,3
92,23,98.57233834334787,11,88,68,5,76,3
82,18,97.69163572017331,10,89,76,3,78,3
86,24,85.564793136984,15,85,68,4,76,3
87,25,89.56466770916919,10,86,89,2,74,3
73,29,88.65461078247357,12,85,79,2,73,3
91,24,85.54097731707446,10,88,69,2,79,3
81,28,95.01198637825406,12,89,92,2,74,3
86,16,98.69265305585091,13,85,70,4,77,3
82,28,95.24560429956355,14,86,65,4,72,3
71,20,94.15802626966638,10,89,101,3,73,3
74,26,97.16843862635486,16,85,79,3,74,3
78,20,87.7349027677149,15,88,62,5,72,3
74,20,98.88565835989351,15,89,65,4,76,3
90,18,96.97537290905392,16,88,77,4,75,3
80,29,91.14919067911875,16,88,88,5,78,3
88,22,97.46447054207042,15,86,94,5,77,3
81,26,86.29751204854249,14,87,100,4,75,3
80,23,91.0044848708951,14,89,93,5,78,3
89,28,91.25918638374718,12,85,62,4,78,3
92,27,87.27503087589218,14,87,77,4,76,3
90,26,94.83702619328841,10,87,80,5,72,3
80,24,97.53102363335,16,85,79,2,79,3
91,27,89.49196016766852,13,89,96,3,79,3
83,26,91.41475853066825,12,89,63,5,75,3
73,24,96.60328510089391,12,85,79,4,78,3
75,20,88.01882124951106,16,87,60,5,77,3
90,17,90.6902129194907,15,89,104,2,78,3
77,21,93.1267506005799,12,85,91,4,79,3
92,25,89.84500807927132,15,88,74,4,74,3
82,18,89.96128002696265,11,85,103,3,74,3
71,26,94.0886032441481,13,85,64,3,72,3
85,21,89.82216576374657,11,89,102,5,73,3
74,27,86.36726970470963,11,85,64,3,73,3
91,29,85.28798872379241,16,86,89,4,73,3
79,17,87.67766394525117,13,86,70,4,77,3
80,16,95.49389099427094,15,86,71,4,79,3
74,23,98.58312140475452,14,86,83,2,76,3
92,26,88.78689951119688,15,89,88,5,76,3
93,24,87.66867963197221,11,85,70,5,74,3
91,20,90.80185825937808,12,88,100,4,79,3
75,20,90.70865677446307,15,89,60,3,70,3
80,25,85.2919988204474,11,88,103,4,75,3
70,20,96.32924774339737,13,87,96,2,76,3
93,17,96.98507983308815,15,89,76,4,71,3
70,19,91.05856678484298,12,89,72,5,75,3
77,25,91.97202710727623,16,85,85,3,71,3
85,26,91.03564946340379,13,85,91,2,73,3
73,21,90.47583297584679,16,87,85,5,70,3
74,16,90.77980351461116,12,86,68,2,72,3
89,21,95.64382538317476,12,85,81,2,71,3
78,17,92.60556800268239,12,89,88,5,74,3
80,23,91.76958167383121,12,87,75,2,70,3
76,20,95.05936865855875,16,87,63,2,77,3
79,23,92.28298705289046,10,85,64,2,73,3
91,22,95.25685110635209,12,88,68,3,76,3
70,21,97.56437356611734,15,88,86,2,76,3
88,21,92.61416872840438,11,88,104,4,78,3
79,22,93.57440447747881,16,89,75,4,78,3
70,23,85.30161537341365,11,89,60,4,71,3
92,26,98.52137422666975,13,88,74,2,79,3
94,16,98.09178996291496,13,87,61,4,76,3
85,27,94.09429340478152,10,86,74,2,70,3
93,21,97.4496520145605,10,87,61,4,75,3
93,18,98.68883532331809,15,88,86,2,73,3
92,25,93.9544062669045,13,87,82,5,77,3
76,23,97.22253306795919,11,89,100,2,73,3
93,20,97.76070595214034,15,88,62,2,74,3
93,26,93.88221621174571,15,87,103,2,72,3
87,24,93.52047347928604,10,85,95,2,71,3
82,18,95.13722343672276,13,89,64,4,79,3
81,22,85.42181356834271,10,86,78,4,74,3
86,16,98.55477901890174,12,86,87,2,79,3
89,28,94.28403904151455,10,87,88,2,75,3
88,27,88.35291474795312,10,88,82,5,75,3
72,18,95.89962577240233,11,85,87,2,77,3
87,17,94.92411421175868,12,89,98,5,78,3
75,21,90.53950565943227,13,85,83,3,76,3
73,25,98.17848175602282,13,86,97,5,78,3
88,17,98.89119676467018,14,86,60,5,76,3
78,28,87.00104452660625,15,87,89,2,77,3
75,25,97.13362538978758,12,89,64,4,79,3
85,23,98.87168872117692,11,87,95,5,79,3
80,22,92.66745896675837,16,85,88,3,79,3
80,29,98.09198658581474,10,88,72,5,74,3
71,17,96.37636951270977,12,87,98,5,78,3
82,24,96.26825113745186,11,85,68,5,73,3
90,28,90.23775948707745,12,89,80,3,70,3
91,19,90.21134631492365,10,87,94,4,76,3
80,26,88.93784162581366,15,85,85,4,70,3
78,29,93.24733061934332,13,86,81,5,77,3
75,24,92.06120919740879,10,85,100,4,71,3
89,26,92.22627281417353,12,87,104,3,74,3
81,26,95.19485865827116,15,88,81,3,79,3
75,17,98.0932531786571,13,86,66,4,74,3
94,19,88.0907381131727,15,88,65,2,76,3
93,17,86.40478675412287,14,87,70,3,70,3
75,22,93.73181326758915,15,86,95,5,76,3
80,22,97.94882956461034,14,86,77,2,77,3
76,21,88.07170164312765,11,85,63,3,78,3
80,19,92.37779622943181,16,89,89,3,78,3
82,21,85.07189732485212,16,88,73,2,70,3
80,25,97.5304251266869,10,86,84,5,77,3
78,27,88.5523216549114,12,88,84,4,78,3
84,18,87.26554646770941,14,85,91,2,75,3
80,25,87.03763146574744,15,88,79,4,72,3
89,19,86.7675598150221,15,89,85,5,74,3
88,21,95.65500140958704,13,88,74,3,78,3
85,23,97.08817223161066,13,88,95,5,76,3
78,24,95.27214127939298,11,88,102,4,74,3
77,27,94.07423317491251,12,87,80,2,71,3
79,29,89.72206837244347,11,88,101,2,77,3
77,21,96.77360218279318,11,88,99,2,78,3
90,28,95.1520752364981,12,85,72,5,72,3
83,24,93.58918590326199,11,86,73,5,73,3
74,18,93.0215991019,11,89,76,3,79,3
71,23,93.61478751576446,16,89,62,4,77,3
80,22,91.59736819088096,13,86,88,5,77,3
81,16,94.89070594570836,12,89,103,5,75,3
91,18,97.70202669197964,16,88,76,3,73,3
86,22,91.57340640196698,10,86,70,2,79,3
71,22,96.94471374588714,15,86,89,4,76,3
93,19,98.0501234228532,11,86,86,5,74,3
93,16,94.86958012437043,10,88,85,5,73,3
79,25,97.95696659601718,16,87,95,4,76,3
72,25,85.6779934785469,16,86,88,2,72,3
81,26,88.11283568065828,13,88,66,2,79,3
74,25,97.1904308933254,12,86,98,4,72,3
88,26,95.4628975300799,10,87,63,5,73,3
81,20,87.52065717476727,13,86,90,4,74,3
88,27,88.80843031983679,10,87,63,4,76,3
94,19,94.67738642740694,11,86,104,5,79,3
88,25,98.59663825087299,12,89,64,3,75,3
89,28,91.23529804518789,12,89,75,4,75,3
91,25,90.7716005340156,10,85,63,4,78,3
89,27,87.34825906813313,10,87,64,5,73,3
76,25,93.20942572645583,12,89,93,3,75,3
81,25,89.1502390207756,12,88,78,4,70,3
72,28,91.16922326645991,16,85,85,2,70,3
86,24,86.12509263153343,16,87,90,3,75,3
80,18,85.03294774012717,15,89,87,2,73,3
85,28,89.48031692549856,16,89,97,4,75,3
93,28,96.84601597118541,10,88,85,3,71,3
91,21,91.27080185518292,11,87,76,4,75,3
80,22,85.66033911295668,14,86,67,4,72,3
75,29,90.75236325017569,16,87,93,4,78,3
88,19,89.40823851386432,16,86,77,2,72,3
79,16,91.93254252363921,16,85,79,2,77,3
74,27,94.73074575702259,11,87,78,2,76,3
78,26,85.45165314070462,10,86,87,3,72,3
74,20,95.08896009579107,12,88,69,5,70,3
81,29,93.30230140512901,10,86,83,2,78,3
78,16,98.2972978280383,12,87,86,4,77,3
88,25,90.73013077571348,10,87,72,2,78,3
78,23,96.86605798544191,13,87,99,2,76,3
78,18,92.83295332029881,15,88,90,5,71,3
81,26,92.37096242419236,12,89,63,3,75,3
86,19,98.54195044456668,12,87,71,4,71,3
70,22,92.92304379246121,11,89,70,2,78,3
92,21,97.84218368511378,14,86,69,4,74,3
82,19,87.17316845400327,11,85,102,3,71,3
93,21,92.66881154851002,13,85,100,3,76,3
78,23,98.62732529935924,15,86,66,5,76,3
79,17,91.78575951980818,12,88,66,2,76,3
91,21,95.994766959961,10,89,78,4,79,3
71,27,90.71645922194955,16,88,77,2,72,3
72,23,90.28678888911486,12,88,78,2,71,3
79,22,91.37177531939592,10,87,96,3,75,3
71,23,95.56383413830659,16,88,90,5,74,3
92,19,93.6928261914684,13,85,65,2,78,3
76,24,95.40350217066512,10,89,86,5,73,3
77,20,92.17246364551939,11,89,80,2,71,3
91,26,86.76131337918358,11,89,95,4,77,3
75,17,85.63218367350447,16,85,66,2,77,3
77,16,88.35972596427497,12,85,65,5,75,3
74,22,85.42252449539849,16,85,97,4,79,3
79,24,90.07749723215642,10,86,81,5,78,3
74,22,87.60606111099999,13,88,92,2,70,3
80,29,87.07955435905612,14,88,83,5,79,3
80,27,87.43554430314336,14,87,100,2,79,3
81,23,87.93014746826428,13,86,69,3,71,3
89,29,90.96266864516897,11,85,96,2,71,3
73,21,90.38787843853333,14,88,88,4,71,3
82,19,85.35696555925693,11,87,74,3,78,3
94,29,93.29316005205227,15,87,93,4,71,3
90,20,95.91708310752391,14,86,65,5,70,3
89,20,97.04984621821217,13,86,68,3,72,3
77,18,95.03312683791675,14,88,66,2,79,3
93,26,89.08013477403279,10,85,94,2,78,3
81,28,87.66511010977489,16,88,69,5,78,3
79,21,98.08477319774683,16,89,78,5,75,3
88,28,85.34365484087401,15,85,90,3,72,3
74,27,95.27386069322513,11,85,66,5,73,3
78,29,90.64478357513835,10,85,83,3,75,3
88,23,88.76660341142825,14,85,75,2,70,3
70,21,85.04026742239951,15,88,70,2,77,3
76,26,98.10112127242773,12,89,75,5,75,3
72,25,90.42675663607,13,89,85,2,74,3
94,29,97.17623261853521,10,85,78,2,70,3
73,24,96.28950257831954,16,88,103,5,73,3
87,24,92.80145727103518,11,89,103,2,73,3
83,21,97.86819441829928,13,87,61,5,76,3
92,20,94.50655263226636,11,89,70,3,77,3
85,26,92.15133184391844,11,85,75,4,78,3
94,24,91.96043764407102,10,87,84,4,73,3
93,17,85.52135109064174,16,85,79,2,71,3
88,23,95.91468934917181,10,86,98,5,71,3
87,23,89.55653819998662,11,87,93,4,75,3
82,19,95.07656371184781,14,86,96,5,76,3
71,26,92.92165737707991,12,88,67,5,76,3
71,17,91.00430848932186,16,85,85,5,70,3
76,24,87.78133584011823,15,88,98,3,72,3
72,17,87.17662422017513,14,87,72,2,75,3
77,27,87.43617257819032,11,85,82,4,71,3
79,19,91.08579446170387,13,88,90,2,75,3
71,27,96.72439135869674,10,86,64,5,72,3
72,18,85.86589032379334,11,86,101,3,71,3
70,17,93.57744178483198,15,88,94,5,78,3
90,27,86.55088916843654,14,89,76,4,77,3
86,18,86.36996009799239,11,86,81,5,78,3
85,18,94.68318413393587,11,88,76,5,76,3
78,19,85.58363720113573,15,89,102,2,75,3
93,28,96.47206426726333,11,89,83,4,73,3
93,28,97.95499569129242,10,89,82,5,73,3
71,24,86.53297671332761,11,85,67,2,77,3
75,18,94.00417274898885,10,89,74,3,73,3
73,23,96.25534022755123,16,88,104,4,75,3
92,29,94.1603163606798,13,85,103,5,75,3
72,16,91.8400787924047,10,89,61,3,73,3
87,18,92.02413020117581,15,85,61,3,75,3
76,29,97.39626320424023,11,85,72,3,75,3
92,22,88.91496528142326,13,87,93,5,73,3
80,16,95.67868634653279,10,86,88,3,79,3
71,28,96.992938507801,15,88,78,2,77,3
87,29,90.85829743210908,11,89,88,3,74,3
91,21,97.23250074833886,15,86,98,5,78,3
80,17,86.11013084819834,16,87,99,2,77,3
90,26,96.94110600954014,13,89,79,3,74,3
86,24,97.42799504607422,15,89,103,4,79,3
91,29,90.80958535802921,14,87,68,3,74,3
91,29,91.81814215824777,15,85,95,2,72,3
94,16,95.23367234169974,13,89,77,3,75,3
89,21,95.62602796979007,12,87,78,4,77,3
78,23,95.91422611075589,11,86,78,3,77,3
89,16,93.23841945194098,13,87,93,3,73,3
75,23,97.90524028679259,14,85,85,3,76,3
85,19,90.92882909295794,16,85,99,3,71,3
91,24,92.44651418741837,11,86,76,3,76,3
70,17,91.43735215967722,10,87,68,4,75,3
74,20,95.97705401953583,13,86,91,3,74,3
78,28,91.78338048686734,10,86,69,2,74,3
89,23,93.24126200419619,13,85,76,5,77,3
92,18,87.22895273226878,11,87,65,3,74,3
94,28,89.6800482304118,12,85,80,3,73,3
89,27,88.75535378444043,14,87,78,4,70,3
78,22,92.20612492700954,11,85,90,3,77,3
71,18,85.53706263069678,12,85,85,2,72,3
73,18,92.90938090783139,10,88,64,2,72,3
73,29,90.4574665117284,12,88,65,5,75,3
89,28,98.55103095458847,16,88,100,2,79,3
89,27,94.83056012815918,16,88,72,4,73,3
94,24,86.50849299141235,13,87,89,4,70,3
87,27,98.28974976714325,13,86,70,3,75,3
84,16,96.76705348681114,15,88,70,5,75,3
88,26,85.20410379638669,10,89,103,3,78,3
92,22,87.58093049118405,16,88,68,3,71,3
90,18,90.02306964344696,10,85,68,4,72,3
73,16,89.27658556342503,16,85,69,3,73,3
75,21,85.24692541729492,13,87,72,3,71,3
93,26,97.83710481955272,13,89,71,3,79,3
89,29,96.49286393585602,11,87,62,5,70,3
84,26,90.38938614257208,11,86,69,3,73,3
83,21,93.46124878254554,15,85,76,4,71,3
75,25,97.86184296094392,15,86,89,5,79,3
72,26,92.45732832860571,16,86,86,2,76,3
91,26,86.95776744410564,11,86,80,3,74,3
75,20,94.58342423788504,14,88,71,3,70,3
71,22,86.1867530089335,14,89,74,2,77,3
91,20,86.71203392600711,10,85,66,5,71,3
74,21,92.68896994390118,10,86,73,4,78,3
89,27,89.13893818145809,11,85,65,4,75,3
91,23,88.79363803392611,12,85,65,2,74,3
71,21,91.55378041983288,15,86,79,4,79,3
80,23,87.99631316265601,13,88,98,5,70,3
80,29,89.20452842284783,15,85,64,2,75,3
81,23,93.50358816074971,15,88,62,2,70,3
80,26,88.74761386357399,16,87,102,2,78,3
83,27,88.53871894578953,10,89,61,2,79,3
77,26,90.33851884251007,10,89,63,4,78,3
75,29,98.11663628511948,11,88,84,5,72,3
92,21,98.34614736116708,16,85,77,2,70,3
94,20,88.32582637012234,13,88,104,2,78,3
73,28,94.68961319510014,16,87,61,3,70,3
82,29,96.42250621340864,14,85,88,3,79,3
76,20,96.91063521566412,14,86,61,4,78,3
91,20,97.62903221963597,16,89,92,5,77,3
84,29,91.59033588349835,10,86,88,2,75,3
90,22,86.04792137137305,16,86,85,4,77,3
90,17,98.10378858871653,13,86,71,5,77,3
71,28,89.30122304753891,13,86,66,4,73,3
75,27,95.14257151035595,12,87,75,4,78,3
87,21,92.60691583490474,10,88,73,4,77,3
79,17,95.69560027838463,11,89,92,2,79,3
77,23,89.77844825377422,10,89,101,3,77,3
87,25,86.7807774636997,13,85,93,4,73,3
70,18,89.21442672125039,13,89,93,5,75,3
94,29,94.37544584468365,16,88,99,4,76,3
75,28,93.42432941403189,14,88,86,3,70,3
75,20,87.69422951092271,14,87,82,2,78,3
85,16,89.19751263793582,10,87,81,2,72,3
85,25,86.144442716616,16,85,101,4,78,3
75,18,93.79255540219297,13,85,88,3,72,3
80,17,96.83069032338335,12,88,86,4,77,3
89,16,97.84594956972978,16,86,75,2,76,3
89,16,90.69874901718045,14,89,88,4,70,3
74,22,91.46696240763366,10,86,98,5,70,3
78,20,96.49419775998561,15,89,92,5,75,3
78,23,96.83104923353034,12,87,70,4,72,3
85,28,85.86780460379639,10,88,79,2,72,3
92,29,85.60795179100788,15,89,72,4,73,3
94,22,94.80532990443342,12,89,93,2,76,3
85,21,88.9440820551565,14,88,63,2,79,3
87,24,96.32154793229432,10,85,73,4,71,3
82,25,88.1316567586352,13,88,71,3,71,3
87,26,91.47010725868707,13,85,90,3,73,3
73,24,96.33719225904997,11,87,95,4,78,3
89,28,90.31160051481159,12,89,64,5,71,3
85,24,90.51794471890354,11,89,66,2,74,3
84,27,88.7356898111895,10,86,73,4,77,3
85,19,88.58281274726785,11,89,70,3,76,3
82,21,96.38631277015537,13,85,70,3,76,3
71,22,87.62407605082313,14,88,104,4,78,3
88,26,98.65059530587405,14,88,86,3,74,3
81,20,86.8939778103934,12,89,71,5,70,3
84,25,86.69490906817013,12,88,88,5,78,3
74,27,95.27323355476652,15,86,63,4,74,3
90,19,85.01248437258359,11,89,93,2,73,3
77,20,87.88875934121705,12,88,97,2,77,3
94,27,94.20156473886227,11,87,64,2,75,3
81,26,90.38388938929977,15,85,85,5,73,3
91,28,93.66180202435478,14,86,75,3,73,3
92,21,98.72622728934815,15,88,81,4,70,3
84,23,93.99916310572222,16,89,75,2,71,3
79,22,91.12605273277671,11,89,96,5,78,3
79,23,87.8430603337863,14,89,67,4,75,3
70,17,96.72574394134267,10,89,63,5,70,3
77,16,88.52306919085564,14,88,60,3,73,3
87,19,91.9310894453964,14,89,100,2,76,3
76,26,91.37759701636908,16,88,104,5,70,3
92,17,93.76520051104823,11,89,78,2,77,3
91,27,89.7363086514659,12,89,69,4,70,3
90,29,88.5369455381799,15,88,92,5,74,3
70,19,85.59531511415412,13,86,75,3,79,3
92,27,86.75479050035246,15,85,64,4,72,3
94,29,85.91667031574241,15,88,87,3,74,3
80,19,98.92454092904646,11,88,68,5,70,3
73,17,88.80332322631595,12,89,103,2,79,3
83,27,95.48977441680779,14,89,97,2,71,3
84,24,97.53193824168656,16,88,99,5,70,3
85,20,91.46264198872073,15,87,85,3,73,3
94,27,95.50885092235579,12,86,62,3,71,3
92,26,90.17574016559885,16,85,89,5,70,3
85,24,93.34719555440824,16,88,94,5,73,3
86,19,95.18776748107213,13,85,65,4,76,3
83,17,91.71181731768256,14,88,103,4,73,3
90,23,90.19310334634532,12,87,78,4,71,3
81,29,96.30929451406826,15,88,101,5,75,3
